Tarih,Saat,Enlem(N),Boylam(E),Derinlik(km),ML
2023.03.08,04:47:15.42,38.261,38.2447,5.0,2.5
2023.03.08,04:45:38.80,37.8958,36.3142,5.4,2.5
2023.03.08,04:42:06.94,36.2773,36.0132,12.2,1.8
2023.03.08,04:40:50.47,38.13,37.1918,27.8,2.2
2023.03.08,04:39:20.49,36.1562,35.8938,6.8,2.5
2023.03.08,04:28:36.68,36.1973,35.9327,10.6,3.3
2023.03.08,04:23:50.59,37.456,27.6718,3.3,1.8
2023.03.08,04:23:06.19,37.4685,27.6885,5.2,1.7
2023.03.08,04:20:31.24,38.04,36.5942,5.1,2.0
2023.03.08,04:19:57.44,40.745,42.8477,8.1,2.6
2023.03.08,04:18:47.07,36.571,36.5528,5.1,1.6
2023.03.08,04:13:15.25,38.3108,38.2487,28.0,1.8
2023.03.08,04:12:35.76,40.5747,27.4817,15.6,1.2
2023.03.08,04:06:43.05,37.9518,36.35,12.4,1.2
2023.03.08,03:58:46.94,39.352,26.2433,9.7,1.5
2023.03.08,03:53:03.09,37.4605,36.9937,8.5,2.2
2023.03.08,03:51:14.20,37.8765,37.0033,18.5,1.8
2023.03.08,03:43:24.81,37.8685,36.2978,18.4,2.0
2023.03.08,03:29:21.50,40.8415,27.8133,7.5,1.4
2023.03.08,03:23:36.41,38.105,37.2363,5.0,3.2
2023.03.08,03:18:27.88,37.8883,36.381,5.3,2.0
2023.03.08,03:16:07.68,38.7253,43.1857,5.0,1.5
2023.03.08,03:13:51.23,38.1317,36.5883,4.5,2.3
2023.03.08,03:12:22.15,38.1048,36.5415,5.5,1.9
2023.03.08,03:10:14.24,35.6578,28.6057,15.6,1.5
2023.03.08,03:08:34.87,37.9058,36.3407,9.5,2.1
2023.03.08,03:03:58.14,35.3815,35.3137,6.0,3.1
2023.03.08,03:01:02.45,37.9478,40.0347,21.1,1.3
2023.03.08,02:58:20.57,38.35,37.1425,16.5,1.3
2023.03.08,02:52:37.27,36.7257,33.5553,16.6,1.7
2023.03.08,02:48:15.02,38.6892,35.2728,2.7,2.7
2023.03.08,02:46:19.42,35.2647,35.4662,11.8,3.2
2023.03.08,02:43:17.99,38.0095,33.8137,9.3,1.4
2023.03.08,02:42:15.59,36.9683,28.0368,11.8,1.5
2023.03.08,02:37:42.86,36.9227,30.395,1.8,1.3
2023.03.08,02:35:46.98,37.8268,36.0222,2.9,1.6
2023.03.08,02:33:21.34,38.6797,39.9505,7.1,2.3
2023.03.08,02:30:24.28,40.785,27.4458,10.3,1.2
2023.03.08,02:28:22.09,39.9247,26.6823,11.6,1.6
2023.03.08,02:23:52.89,37.8488,38.6492,5.0,1.5
2023.03.08,02:20:53.01,37.8788,38.6532,5.0,1.5
2023.03.08,02:12:57.58,37.8797,36.2767,20.5,1.8
2023.03.08,02:10:42.95,36.3157,35.9287,7.1,1.8
2023.03.08,02:09:01.78,38.036,36.4985,5.5,1.3
2023.03.08,02:07:46.32,38.8652,27.2262,10.9,1.4
2023.03.08,02:04:45.04,36.9662,36.5348,23.2,1.6
2023.03.08,02:00:12.03,36.3118,35.9575,9.0,2.4
2023.03.08,01:52:49.97,37.9668,36.517,2.8,2.1
2023.03.08,01:51:36.71,37.9548,36.3338,4.1,2.0
2023.03.08,01:43:36.96,38.0647,36.6373,8.9,1.5
2023.03.08,01:34:28.76,37.9297,36.3115,14.1,1.2
2023.03.08,01:32:24.96,37.908,36.3147,17.7,1.3
2023.03.08,01:20:16.32,36.2177,36.2897,9.1,2.1
2023.03.08,01:17:25.79,37.7745,36.5558,14.8,1.5
2023.03.08,01:15:08.89,39.5998,33.8157,6.0,1.3
2023.03.08,01:14:12.06,37.886,37.9433,5.0,2.3
2023.03.08,01:10:12.71,38.1313,36.6083,5.4,2.1
2023.03.08,01:07:12.61,38.6855,39.9628,7.3,2.2
2023.03.08,00:57:33.47,38.1227,38.3823,5.4,1.5
2023.03.08,00:53:02.61,38.8065,37.4118,5.0,2.2
2023.03.08,00:51:41.33,37.895,37.8322,9.0,2.0
2023.03.08,00:47:12.83,37.8762,36.256,3.5,2.0
2023.03.08,00:41:34.06,38.1952,38.7342,5.0,1.5
2023.03.08,00:35:32.46,37.2917,37.039,6.4,2.6
2023.03.08,00:25:28.22,38.0843,37.757,13.5,1.8
2023.03.08,00:24:26.42,37.8537,36.6115,7.3,1.9
2023.03.08,00:23:51.80,37.8548,36.3033,2.5,1.8
2023.03.08,00:21:18.25,37.4995,30.894,13.4,1.7
2023.03.08,00:07:47.19,38.5828,39.0853,2.9,2.3
2023.03.08,00:04:38.81,40.4902,42.8508,15.8,1.2
2023.03.08,00:02:48.43,36.4695,34.7035,10.6,1.9
2023.03.08,00:00:36.93,37.6622,36.9393,14.5,1.0
2023.03.07,23:56:07.67,38.2755,37.3317,12.9,1.8
2023.03.07,23:54:44.82,38.1365,37.0058,1.6,2.0
2023.03.07,23:54:11.08,40.8067,31.0625,22.6,1.1
2023.03.07,23:50:56.66,36.178,36.3657,6.4,2.3
2023.03.07,23:49:50.54,36.2717,36.1125,5.4,1.3
2023.03.07,23:47:17.93,37.9393,36.2577,12.6,1.7
2023.03.07,23:46:40.78,37.9915,36.3975,12.4,1.8
2023.03.07,23:45:33.05,40.7973,31.5398,4.9,2.0
2023.03.07,23:37:54.72,38.2203,37.7185,8.7,1.4
2023.03.07,23:36:46.50,37.9403,36.3148,15.7,1.5
2023.03.07,23:34:17.44,38.1272,32.0538,5.4,1.2
2023.03.07,23:34:03.93,37.476,37.0202,6.5,1.7
2023.03.07,23:27:49.84,38.2185,38.066,5.5,2.1
2023.03.07,23:27:13.94,37.4507,37.1587,6.9,1.8
2023.03.07,23:25:34.63,37.2213,36.987,11.2,2.4
2023.03.07,23:24:09.48,37.304,36.368,10.8,2.6
2023.03.07,23:24:05.53,37.9337,36.3195,13.4,2.7
2023.03.07,23:21:00.74,37.9378,36.3337,2.4,2.8
2023.03.07,23:16:49.56,37.8805,29.3253,12.0,1.1
2023.03.07,23:13:39.44,38.1697,37.8233,5.0,1.7
2023.03.07,23:07:39.57,39.3685,26.2482,15.7,1.4
2023.03.07,23:03:03.92,37.5237,37.2553,13.2,1.7
2023.03.07,23:01:27.92,40.7958,31.862,6.9,2.1
2023.03.07,23:00:09.43,37.0933,36.9648,6.2,1.6
2023.03.07,22:58:54.33,38.2863,38.665,4.7,1.4
2023.03.07,22:55:09.11,38.6865,35.3097,4.7,2.2
2023.03.07,22:50:32.25,38.2437,38.0042,12.1,2.1
2023.03.07,22:49:59.07,38.1607,37.0277,3.8,2.1
2023.03.07,22:44:14.48,36.8035,36.4797,8.6,1.9
2023.03.07,22:40:20.03,37.7738,37.6505,5.4,2.7
2023.03.07,22:37:09.13,38.2702,36.9943,17.2,2.2
2023.03.07,22:37:08.70,37.9575,36.1542,2.5,2.0
2023.03.07,22:33:05.01,38.2355,38.0583,5.0,1.7
2023.03.07,22:27:08.73,39.5495,39.831,14.6,1.7
2023.03.07,22:26:50.98,37.778,36.3117,18.7,1.2
2023.03.07,22:23:08.24,38.1095,38.6557,5.0,3.4
2023.03.07,22:20:52.66,38.2775,37.4733,5.0,1.5
2023.03.07,22:19:27.59,37.086,28.369,26.0,1.0
2023.03.07,22:18:48.50,38.0327,36.5745,5.5,1.9
2023.03.07,22:15:28.41,38.6913,35.3147,5.0,2.3
2023.03.07,22:10:43.49,37.0985,28.4008,3.1,1.6
2023.03.07,22:10:02.52,37.984,37.8197,21.9,1.5
2023.03.07,21:39:02.90,37.453,37.1443,6.1,1.7
2023.03.07,21:31:30.58,37.3928,36.9145,4.7,1.4
2023.03.07,21:29:30.20,37.168,36.7225,9.7,2.3
2023.03.07,21:16:33.37,38.1207,36.9902,5.2,1.6
2023.03.07,21:08:53.36,37.8155,37.8047,5.6,2.6
2023.03.07,21:06:22.44,37.834,36.5957,8.4,2.3
2023.03.07,21:04:42.96,38.1358,36.6267,1.2,1.7
2023.03.07,21:01:43.23,38.3348,37.7972,8.3,1.9
2023.03.07,20:54:12.70,38.0942,36.968,5.0,2.8
2023.03.07,20:52:04.94,36.2397,35.9622,9.8,1.0
2023.03.07,20:48:56.57,38.714,35.2567,4.2,1.6
2023.03.07,20:44:26.94,36.2182,35.9772,11.4,2.8
2023.03.07,20:42:36.40,37.1477,36.9762,4.6,2.7
2023.03.07,20:37:13.31,37.8652,36.5887,6.6,2.9
2023.03.07,20:30:29.68,38.079,38.3205,7.9,3.3
2023.03.07,20:28:43.61,37.8942,36.3398,7.6,2.9
2023.03.07,20:27:49.90,38.2003,38.6232,5.0,2.9
2023.03.07,20:18:17.24,38.1718,38.1133,5.0,3.5
2023.03.07,20:05:22.00,36.9565,28.5368,13.2,1.0
2023.03.07,20:01:53.00,37.8952,36.3508,6.8,3.3
2023.03.07,19:56:34.96,40.8242,27.7845,16.7,1.8
2023.03.07,19:52:03.24,38.6827,35.2945,5.0,3.0
2023.03.07,19:37:03.78,38.1493,37.4145,10.0,1.7
2023.03.07,19:34:12.27,37.8577,36.5607,8.5,1.7
2023.03.07,19:31:02.20,37.3562,36.8478,6.2,1.2
2023.03.07,19:27:32.90,37.9342,36.2822,16.0,1.4
2023.03.07,19:22:39.07,40.7723,30.979,7.6,1.9
2023.03.07,19:19:47.49,37.818,36.6465,13.9,1.6
2023.03.07,19:18:18.57,37.951,37.6718,1.7,2.1
2023.03.07,19:16:05.86,38.6887,35.3208,5.0,2.0
2023.03.07,19:13:44.92,38.773,37.4585,7.0,1.8
2023.03.07,19:07:42.58,38.3162,37.771,1.8,1.4
2023.03.07,19:02:59.01,37.5025,37.1927,6.4,1.8
2023.03.07,18:58:26.86,38.0952,37.7197,5.6,1.9
2023.03.07,18:53:52.31,38.9538,40.494,8.7,2.4
2023.03.07,18:53:30.55,36.1733,36.0917,20.3,1.9
2023.03.07,18:51:38.59,37.0403,36.06,5.0,2.2
2023.03.07,18:44:47.15,37.592,37.2218,1.9,2.2
2023.03.07,18:39:54.29,36.0905,36.4233,5.2,2.5
2023.03.07,18:30:40.84,36.1265,35.9402,6.2,1.5
2023.03.07,18:13:28.56,38.2768,37.6823,5.0,2.8
2023.03.07,18:07:33.18,36.3728,36.4657,4.3,2.1
2023.03.07,18:06:25.32,37.6113,36.2163,10.6,1.8
2023.03.07,18:05:17.52,37.339,37.045,3.7,2.1
2023.03.07,17:55:38.24,37.8775,36.3455,2.1,3.7
2023.03.07,17:48:43.27,36.2178,36.0523,3.4,1.9
2023.03.07,17:30:08.46,36.151,36.0382,4.5,2.0
2023.03.07,17:25:25.37,38.6758,35.2537,4.6,2.4
2023.03.07,17:21:02.34,38.2983,37.8345,5.0,2.8
2023.03.07,17:10:22.55,38.3105,38.2135,5.0,2.7
2023.03.07,17:05:05.48,38.3373,37.3362,9.1,3.1
2023.03.07,16:59:00.18,36.3993,35.9648,6.0,1.2
2023.03.07,16:56:30.44,37.4573,36.9923,2.1,1.8
2023.03.07,16:53:24.07,38.141,37.9282,7.2,2.0
2023.03.07,16:52:01.26,40.6608,30.4712,7.5,1.8
2023.03.07,16:51:46.36,37.0615,28.4088,8.3,1.3
2023.03.07,16:50:48.94,38.696,35.3167,2.7,2.6
2023.03.07,16:46:11.94,38.685,35.2973,1.7,2.8
2023.03.07,16:44:54.96,37.917,36.3358,5.0,2.1
2023.03.07,16:38:30.83,38.087,37.8197,5.0,2.3
2023.03.07,16:34:52.98,37.2802,36.8015,9.2,1.8
2023.03.07,16:32:28.42,38.2047,38.5555,7.0,2.6
2023.03.07,16:27:41.37,37.5845,37.2848,1.6,2.6
2023.03.07,16:26:39.22,38.276,37.2283,10.5,1.8
2023.03.07,16:22:59.76,37.6992,37.4017,9.3,1.7
2023.03.07,16:20:19.50,37.1552,36.8193,7.8,1.5
2023.03.07,16:19:00.50,38.9765,37.5518,5.0,1.4
2023.03.07,16:12:32.20,38.0003,36.14,17.6,1.5
2023.03.07,16:11:54.83,38.048,36.3958,5.0,2.2
2023.03.07,16:10:19.97,38.6692,35.2662,5.0,2.3
2023.03.07,16:06:42.17,38.744,37.3017,8.5,2.2
2023.03.07,15:57:16.74,35.8898,36.0385,7.0,1.9
2023.03.07,15:47:27.06,38.108,37.838,1.0,2.8
2023.03.07,15:45:01.23,40.6625,30.4408,15.9,1.9
2023.03.07,15:44:53.93,38.1273,36.172,8.3,2.0
2023.03.07,15:43:57.64,37.8398,36.5047,5.0,2.1
2023.03.07,15:40:54.67,36.1498,36.0715,4.4,1.5
2023.03.07,15:36:58.53,36.8468,36.523,5.0,1.7
2023.03.07,15:34:19.48,38.6977,35.1892,4.7,1.5
2023.03.07,15:31:30.43,38.1413,37.868,5.0,2.6
2023.03.07,15:16:38.55,38.452,37.6383,2.7,1.5
2023.03.07,15:08:21.83,38.1972,38.7042,5.0,3.1
2023.03.07,15:05:45.36,36.4988,36.5403,5.0,1.7
2023.03.07,15:00:48.48,40.8955,34.5618,5.0,2.6
2023.03.07,14:59:45.86,38.195,37.909,2.7,2.8
2023.03.07,14:55:11.54,38.15,36.628,2.8,2.0
2023.03.07,14:48:47.40,38.0502,38.4418,7.3,2.5
2023.03.07,14:47:45.21,38.7088,35.2748,5.0,3.1
2023.03.07,14:42:00.53,37.9272,37.9227,11.1,1.7
2023.03.07,14:39:06.98,39.0062,27.8628,3.3,2.1
2023.03.07,14:33:39.74,38.6412,35.1805,5.0,1.7
2023.03.07,14:31:20.07,38.7767,37.3942,4.4,1.6
2023.03.07,14:28:35.30,37.8863,36.6585,5.0,2.9
2023.03.07,14:18:19.54,38.8083,37.4022,5.0,4.3
2023.03.07,14:14:45.01,37.8653,36.5967,8.2,2.3
2023.03.07,14:09:29.58,37.9653,36.2135,26.4,1.6
2023.03.07,14:06:08.84,38.1325,39.156,5.2,1.9
2023.03.07,13:58:37.51,38.6692,35.2933,2.8,2.2
2023.03.07,13:58:24.14,38.29,39.1822,7.8,2.0
2023.03.07,13:51:09.53,38.12,38.5058,5.0,1.9
2023.03.07,13:49:56.77,37.1967,36.9348,6.8,1.6
2023.03.07,13:46:41.93,37.8195,36.4337,13.2,2.2
2023.03.07,13:46:24.16,38.5932,39.4947,4.6,1.9
2023.03.07,13:40:30.08,37.2797,37.1453,6.1,2.6
2023.03.07,13:37:34.24,38.1615,38.767,9.4,1.9
2023.03.07,13:30:53.85,38.1162,37.1975,4.5,2.0
2023.03.07,13:27:40.43,37.3833,36.7075,2.5,1.5
2023.03.07,13:24:35.40,36.0123,36.2312,12.6,1.5
2023.03.07,13:22:20.70,36.7468,36.1903,9.8,1.8
2023.03.07,13:17:07.36,38.711,35.2518,1.5,1.7
2023.03.07,13:15:25.64,37.9793,37.558,12.4,1.6
2023.03.07,13:13:46.48,38.1585,36.9857,5.4,1.7
2023.03.07,13:09:29.99,38.005,36.4342,2.9,2.2
2023.03.07,13:05:55.37,37.8282,36.3748,22.2,1.2
2023.03.07,13:02:06.42,37.104,36.6268,9.0,3.0
2023.03.07,12:56:03.94,37.7773,36.2447,8.4,2.1
2023.03.07,12:50:12.39,38.4817,39.473,20.5,1.9
2023.03.07,12:50:02.29,38.6767,35.2845,5.4,2.5
2023.03.07,12:46:30.24,38.2465,38.2207,5.4,2.7
2023.03.07,12:45:39.39,38.4385,37.1447,5.3,1.5
2023.03.07,12:44:14.79,36.0112,36.19,12.1,1.8
2023.03.07,12:34:50.40,38.3895,37.2418,5.0,2.3
2023.03.07,12:33:22.48,36.221,35.9373,9.0,2.3
2023.03.07,12:32:43.21,38.6323,35.2425,5.0,2.4
2023.03.07,12:28:21.84,38.0603,37.2403,9.6,1.9
2023.03.07,12:26:11.03,37.0748,32.632,10.4,2.1
2023.03.07,12:19:12.63,38.3297,38.202,10.1,2.0
2023.03.07,12:18:19.52,36.1143,36.158,12.2,1.4
2023.03.07,12:15:54.47,38.6883,35.2568,5.0,3.7
2023.03.07,12:13:42.51,37.1067,32.6372,12.8,1.9
2023.03.07,12:13:28.12,39.348,39.6122,14.0,1.6
2023.03.07,12:09:05.77,38.0103,36.717,1.6,1.7
2023.03.07,12:05:40.00,36.036,36.1593,5.6,2.1
2023.03.07,12:04:20.04,37.9948,36.4412,7.9,2.1
2023.03.07,11:59:33.11,38.1512,37.8695,5.0,2.0
2023.03.07,11:58:20.73,38.6367,35.252,13.4,2.1
2023.03.07,11:57:31.16,40.1683,27.1448,15.8,1.7
2023.03.07,11:57:06.63,38.6762,35.2755,5.0,3.0
2023.03.07,11:53:38.33,38.7485,35.2857,5.0,4.2
2023.03.07,11:52:58.45,38.0995,38.503,13.5,1.8
2023.03.07,11:47:26.65,38.711,35.2668,5.0,4.8
2023.03.07,11:40:28.94,35.8498,35.6212,8.8,1.8
2023.03.07,11:38:51.83,36.7553,36.1145,7.9,2.4
2023.03.07,11:37:29.60,38.0268,37.4805,8.5,2.1
2023.03.07,11:36:16.41,36.0515,35.8175,10.7,1.6
2023.03.07,11:30:54.33,38.0048,37.5252,6.2,3.7
2023.03.07,11:21:48.74,40.1748,27.1412,11.8,1.7
2023.03.07,11:17:18.09,37.8435,36.3142,5.0,2.8
2023.03.07,11:13:49.84,38.0553,36.5637,25.8,3.6
2023.03.07,11:10:43.24,38.094,37.1787,27.6,1.8
2023.03.07,11:10:02.91,36.2517,35.9262,4.7,2.2
2023.03.07,11:08:56.27,37.8532,26.927,5.2,1.7
2023.03.07,11:05:31.82,36.9692,36.0345,1.2,2.4
2023.03.07,10:55:57.72,36.1023,35.7475,11.4,2.4
2023.03.07,10:51:32.21,37.902,37.8557,1.1,2.2
2023.03.07,10:42:45.56,37.8298,36.3423,20.3,1.8
2023.03.07,10:41:25.39,38.7125,35.3048,5.0,2.8
2023.03.07,10:36:57.00,38.8237,37.3815,5.0,2.9
2023.03.07,10:35:18.17,36.9768,28.0413,10.5,1.8
2023.03.07,10:30:11.04,38.2892,38.7408,11.9,2.0
2023.03.07,10:29:35.76,38.1667,37.1215,10.7,2.0
2023.03.07,10:28:21.83,38.1102,37.2255,5.0,2.9
2023.03.07,10:24:58.08,36.7005,36.41,7.0,2.6
2023.03.07,10:16:19.78,37.7863,35.496,4.7,2.2
2023.03.07,10:13:17.87,37.1785,28.6523,6.8,2.4
2023.03.07,10:11:28.65,38.1968,38.5992,16.9,1.9
2023.03.07,10:07:53.34,38.0537,37.3727,6.0,3.2
2023.03.07,10:04:39.25,38.1352,37.7728,15.1,1.7
2023.03.07,09:55:54.78,37.6922,36.5862,29.1,2.2
2023.03.07,09:49:39.27,38.5475,40.44,18.9,2.1
2023.03.07,09:47:49.29,37.8848,37.0083,5.3,2.0
2023.03.07,09:44:37.44,37.7075,36.5555,7.1,2.0
2023.03.07,09:40:10.17,37.7247,36.5705,5.0,4.5
2023.03.07,09:37:44.13,37.9453,36.2787,13.7,1.5
2023.03.07,09:37:12.65,36.1343,36.0465,2.8,1.6
2023.03.07,09:35:06.91,38.048,36.7405,8.0,2.8
2023.03.07,09:28:57.34,38.093,37.832,14.1,2.0
2023.03.07,09:23:46.70,38.141,38.3543,7.0,2.1
2023.03.07,09:21:07.17,38.1553,38.504,5.0,1.9
2023.03.07,09:20:02.89,38.723,40.0708,13.6,1.8
2023.03.07,09:18:50.85,37.8278,36.6288,15.7,2.2
2023.03.07,09:11:51.81,38.2135,38.5703,6.2,1.7
2023.03.07,09:08:50.15,38.1922,38.678,3.9,1.7
2023.03.07,09:03:55.44,38.0493,36.5575,6.6,1.8
2023.03.07,09:00:22.49,38.5325,37.225,5.0,1.6
2023.03.07,08:54:46.42,38.0377,37.6545,5.8,2.2
2023.03.07,08:51:23.85,38.4833,37.4702,1.8,1.5
2023.03.07,08:45:54.25,37.8155,36.6845,17.6,1.8
2023.03.07,08:44:24.10,36.3233,36.0775,6.8,1.8
2023.03.07,08:36:29.47,40.8082,27.7765,19.2,3.8
2023.03.07,08:33:38.75,38.075,37.8348,5.0,3.2
2023.03.07,08:29:52.48,38.0305,38.5075,1.0,2.2
2023.03.07,08:27:38.24,37.4108,37.1278,8.4,1.6
2023.03.07,08:17:35.59,38.0712,38.5173,7.6,1.8
2023.03.07,08:11:35.63,37.9862,36.383,5.0,2.8
2023.03.07,08:10:07.82,38.086,36.7812,19.0,1.8
2023.03.07,07:51:47.94,38.2417,37.7372,8.0,1.7
2023.03.07,07:50:10.75,35.7748,35.6305,8.3,1.5
2023.03.07,07:49:15.46,37.918,36.0733,13.6,1.5
2023.03.07,07:45:43.86,36.3697,36.2293,5.2,1.3
2023.03.07,07:43:41.26,37.8137,36.2382,11.2,1.9
2023.03.07,07:41:44.92,37.4133,36.9583,7.4,2.3
2023.03.07,07:40:01.95,38.2105,38.6963,5.0,3.6
2023.03.07,07:32:38.19,37.9342,36.3105,6.4,2.9
2023.03.07,07:30:16.23,38.1128,38.4382,4.5,2.8
2023.03.07,07:28:19.89,38.12,36.2233,23.3,1.5
2023.03.07,07:25:26.21,37.4935,37.0305,10.8,2.4
2023.03.07,07:14:04.71,36.3592,36.2858,8.0,2.6
2023.03.07,07:13:39.89,38.441,37.6772,12.2,2.7
2023.03.07,07:11:46.59,38.481,37.4532,13.8,1.9
2023.03.07,07:04:53.67,36.3627,36.4418,15.1,1.9
2023.03.07,07:02:30.26,38.2628,36.6047,20.8,1.1
2023.03.07,06:56:40.22,37.3543,36.8867,1.8,1.8
2023.03.07,06:53:55.93,37.2632,36.9962,4.5,1.1
2023.03.07,06:52:19.04,38.0443,38.3103,4.8,2.1
2023.03.07,06:49:05.72,38.2588,38.181,7.6,2.1
2023.03.07,06:44:46.14,38.2552,39.012,5.0,3.2
2023.03.07,06:41:31.62,37.145,36.6638,5.4,1.7
2023.03.07,06:39:02.42,38.567,36.5168,27.5,1.5
2023.03.07,06:36:48.63,36.4552,36.379,9.4,1.7
2023.03.07,06:36:34.47,37.9233,37.9468,7.9,1.9
2023.03.07,06:32:41.11,37.9485,36.3268,2.5,2.5
2023.03.07,06:18:30.96,41.8543,36.7095,18.8,2.7
2023.03.07,06:17:58.26,37.523,37.0443,5.0,1.9
2023.03.07,06:10:13.54,38.0588,37.294,28.0,1.9
2023.03.07,06:07:36.86,37.4872,37.1562,5.9,1.9
2023.03.07,06:06:01.95,38.0862,37.6977,5.0,2.0
2023.03.07,05:57:13.69,37.847,36.6483,7.8,2.8
2023.03.07,05:55:23.53,38.1542,37.7898,5.0,3.3
2023.03.07,05:52:22.35,38.4065,36.9542,7.0,1.6
2023.03.07,05:52:16.47,37.8833,35.743,8.3,1.0
2023.03.07,05:42:24.52,38.2345,37.3388,5.0,2.7
2023.03.07,05:38:00.65,37.1245,36.6453,8.5,3.4
2023.03.07,05:34:30.84,36.3448,36.3315,5.0,1.5
2023.03.07,05:32:59.88,37.9758,37.5902,12.6,2.1
2023.03.07,05:23:01.50,38.1203,38.3185,11.0,1.8
2023.03.07,05:18:07.74,38.5498,37.4977,5.0,1.8
2023.03.07,05:17:59.00,36.0218,31.0573,11.5,2.6
2023.03.07,05:11:31.38,37.9035,32.3392,0.0,1.2
2023.03.07,05:09:46.71,37.8905,36.588,7.2,2.2
2023.03.07,05:08:25.28,38.0068,36.6187,5.3,2.6
2023.03.07,05:04:26.74,38.4485,37.3672,5.0,2.0
2023.03.07,05:01:56.19,37.9325,36.3383,5.4,1.8
2023.03.07,04:58:05.33,37.879,36.341,12.7,1.9
2023.03.07,04:54:50.39,38.47,28.1398,5.3,1.4
2023.03.07,04:50:25.89,38.2628,36.986,5.0,1.5
2023.03.07,04:45:45.35,38.1467,37.8328,6.8,1.8
2023.03.07,04:45:18.55,40.3997,27.2407,6.6,1.6
2023.03.07,04:38:51.35,37.7172,36.4138,5.5,1.9
2023.03.07,04:38:22.84,38.1757,36.9572,5.0,2.1
2023.03.07,04:32:59.61,37.977,32.5453,12.2,1.3
2023.03.07,04:31:36.80,38.0467,36.4712,4.3,1.9
2023.03.07,04:30:38.48,38.7983,37.3528,5.0,1.4
2023.03.07,04:25:03.00,36.7977,35.5753,5.1,1.6
2023.03.07,04:22:44.74,38.0865,36.7677,15.5,1.5
2023.03.07,04:21:53.36,38.0297,36.6818,5.8,1.8
2023.03.07,04:21:53.47,37.9873,32.5897,4.3,1.5
2023.03.07,04:21:49.49,36.7303,36.824,13.8,1.9
2023.03.07,04:08:48.17,38.081,36.8257,5.0,1.8
2023.03.07,04:00:34.24,38.2507,38.761,5.0,2.3
2023.03.07,03:53:37.00,38.7133,39.3647,14.3,1.6
2023.03.07,03:52:05.57,38.6923,35.296,2.3,2.5
2023.03.07,03:48:03.55,38.7323,37.425,8.2,1.1
2023.03.07,03:46:47.02,37.8787,37.868,8.2,1.7
2023.03.07,03:43:46.01,38.1345,36.1647,5.0,1.8
2023.03.07,03:40:30.83,38.0408,37.3563,3.9,2.2
2023.03.07,03:35:17.08,39.1083,33.0583,4.0,1.4
2023.03.07,03:31:40.99,38.5033,37.1983,1.9,2.5
2023.03.07,03:28:13.00,37.212,36.748,7.1,1.7
2023.03.07,03:26:24.36,36.7132,36.0708,8.1,1.9
2023.03.07,03:22:29.00,38.392,37.2732,5.0,2.0
2023.03.07,03:08:47.15,38.218,37.1773,5.6,1.8
2023.03.07,03:05:19.38,37.415,37.1125,4.3,2.6
2023.03.07,02:58:20.01,37.9065,36.4002,14.4,1.4
2023.03.07,02:54:57.13,37.3043,42.822,4.4,2.5
2023.03.07,02:54:39.08,36.0578,36.04,4.6,2.3
2023.03.07,02:53:16.69,37.9007,36.2678,5.0,2.1
2023.03.07,02:48:55.54,38.0595,36.874,5.3,1.6
2023.03.07,02:46:26.89,37.895,36.6742,5.8,2.3
2023.03.07,02:45:10.08,38.448,41.7588,16.2,1.4
2023.03.07,02:42:53.45,36.4072,36.325,8.5,2.1
2023.03.07,02:39:58.36,38.126,41.012,5.4,2.0
2023.03.07,02:37:53.08,36.3287,35.9748,7.5,1.9
2023.03.07,02:32:12.72,38.2025,38.57,5.6,2.3
2023.03.07,02:19:32.55,37.778,36.4252,13.2,1.7
2023.03.07,02:18:02.33,38.0187,37.4747,5.4,2.2
2023.03.07,02:16:02.54,36.7357,36.432,5.4,2.2
2023.03.07,02:15:58.34,38.339,27.2183,5.0,1.2
2023.03.07,02:11:02.10,38.7827,37.9872,8.6,1.3
2023.03.07,02:09:01.14,37.499,37.0135,7.3,2.0
2023.03.07,02:06:05.58,37.8998,37.8893,8.2,1.8
2023.03.07,02:00:23.70,38.5108,37.5583,8.7,2.2
2023.03.07,02:00:03.98,38.5538,40.4697,8.0,2.3
2023.03.07,01:59:09.31,38.0393,36.7275,5.4,1.8
2023.03.07,01:58:11.71,38.7008,35.1773,6.7,1.0
2023.03.07,01:56:15.49,38.4942,40.457,5.2,1.5
2023.03.07,01:52:13.82,38.9895,36.954,25.2,1.8
2023.03.07,01:50:27.16,36.423,36.1398,1.5,1.5
2023.03.07,01:48:59.88,38.144,36.7293,8.3,1.4
2023.03.07,01:47:49.28,37.3302,37.0447,11.0,1.3
2023.03.07,01:42:05.35,37.3697,37.0803,5.0,1.3
2023.03.07,01:35:54.47,38.8052,37.4035,5.0,2.7
2023.03.07,01:34:52.66,36.739,36.2585,8.5,2.0
2023.03.07,01:28:00.45,40.7432,42.8002,2.8,2.0
2023.03.07,01:25:02.05,37.4948,37.1335,5.3,1.6
2023.03.07,01:18:33.42,38.088,36.619,7.1,1.6
2023.03.07,01:17:58.41,36.8017,36.5477,8.4,1.9
2023.03.07,01:15:55.72,37.6493,36.2098,12.5,1.7
2023.03.07,01:11:30.67,36.5963,36.4443,16.4,1.2
2023.03.07,01:07:02.06,37.4847,37.302,4.8,1.8
2023.03.07,01:03:06.69,38.8207,37.4012,5.0,2.0
2023.03.07,01:02:45.60,36.0812,36.3995,5.0,1.7
2023.03.07,01:01:11.46,37.944,36.2545,28.6,1.6
2023.03.07,00:55:40.79,40.6697,34.8382,9.4,1.5
